syntax-test-p,negative-syntax-test-p,query-evaluation-test-p,type,suite,collection,name,failedp,implementedp,parsing-succeeded-p,translation-succeeded-p,initialization-succeeded-p,rule-type,different-semantics-p,running-succeeded-p,comparing-succeeded-p
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_54,True,True,True,True,True,MODIFY,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-2,syntax-update-other-01,False,True,True,True,True,MODIFY,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,load-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,load-into-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,clear-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,clear-default-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,create-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,drop-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,drop-default-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,copy-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,copy-to-default-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,move-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,move-to-default-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,add-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,add-to-default-silent,True,True,True,False,False,,False,,
